TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
51625,2024-10-07 17:22:35.760385,2935.83,537,purchase,Los Angeles,1
69854,2024-07-25 07:46:35.887044,1506.79,983,refund,Dallas,0
31022,2024-05-29 02:44:35.614350,1981.53,979,purchase,San Jose,0
75231,2023-11-22 03:21:35.915639,3258.11,640,refund,New York,1
73324,2024-06-28 23:49:35.906031,4932.4,99,purchase,Phoenix,0
47676,2024-06-16 11:39:35.735215,1115.43,341,refund,Chicago,0
76369,2023-12-27 11:23:35.920715,1055.04,495,refund,Houston,0
51715,2024-04-26 20:13:35.760984,3291.63,155,refund,New York,0
81126,2024-05-05 15:03:35.943120,776.52,159,purchase,Philadelphia,0
65379,2024-09-13 19:03:35.852084,2570.34,730,refund,New York,0
36493,2023-12-23 17:20:35.658229,1697.67,751,refund,Chicago,0
76845,2024-10-21 00:48:35.922866,3885.92,462,purchase,Phoenix,0
72422,2024-09-07 18:55:35.900958,4104.37,593,refund,San Antonio,1
51298,2024-04-02 23:12:35.758215,1747.32,164,purchase,San Diego,1
72584,2024-08-07 06:24:35.902058,3394.24,722,refund,Philadelphia,0
32605,2023-12-02 12:07:35.624701,1912.36,312,refund,Dallas,0
19103,2023-11-11 22:41:35.554789,1046.75,209,purchase,Dallas,0
78438,2024-09-26 10:23:35.931200,4993.44,707,refund,San Jose,0
73508,2024-08-21 11:14:35.906789,4654.83,762,refund,San Jose,0
58341,2024-06-12 12:34:35.821973,987.7,894,purchase,Dallas,0
32711,2024-03-25 13:04:35.625333,3982.15,319,refund,Philadelphia,0
67123,2024-03-08 07:47:35.860397,3697.56,455,refund,San Antonio,1
21602,2024-02-12 07:13:35.564994,2838.56,20,refund,Los Angeles,0
44490,2024-03-10 06:31:35.714880,4167.05,144,refund,San Diego,0
28387,2024-02-20 16:00:35.603051,4064.99,774,purchase,San Diego,0
89005,2024-03-29 23:48:35.973022,1336.19,880,purchase,Phoenix,0
17338,2023-10-31 17:45:35.547160,1740.06,877,refund,San Jose,0
97937,2023-11-06 12:23:36.018819,443.31,439,purchase,New York,0
47051,2024-05-16 05:40:35.731042,3452.66,276,purchase,New York,0
15067,2024-01-17 14:21:35.536641,356.2,314,purchase,San Diego,0
62625,2024-09-21 00:57:35.840634,1525.2,893,refund,Houston,0
6248,2024-02-26 00:22:35.499691,2632.94,18,refund,San Jose,0
46243,2023-11-18 13:21:35.725882,1998.31,454,purchase,Chicago,0
53584,2024-08-17 21:02:35.789369,3571.5,530,refund,Houston,0
72068,2024-07-17 16:38:35.899048,2338.19,57,purchase,Philadelphia,0
48161,2024-08-08 14:27:35.738165,4588.78,143,purchase,Philadelphia,0
51542,2023-12-13 09:57:35.759822,2882.88,219,purchase,Dallas,1
24107,2024-03-29 12:29:35.584477,2548.32,314,purchase,New York,1
51589,2024-05-12 15:16:35.760147,4756.26,21,refund,Houston,1
68940,2024-09-29 13:09:35.872036,2889.24,422,refund,Philadelphia,0
12994,2023-11-18 10:05:35.528219,2530.35,802,refund,Los Angeles,0
70768,2023-12-09 00:24:35.891827,3082.1,159,purchase,San Antonio,0
88453,2024-10-10 13:54:35.970959,3238.76,386,purchase,Phoenix,0
49607,2023-12-14 21:41:35.747589,2511.77,575,refund,Philadelphia,0
99052,2023-12-12 09:19:36.023526,1454.09,332,purchase,Houston,0
36841,2024-09-26 18:27:35.660206,2500.55,220,purchase,Houston,0
7874,2024-06-25 05:02:35.506731,365.3,833,purchase,Los Angeles,0
95673,2023-12-16 13:06:36.009046,3837.43,65,refund,San Antonio,0
64445,2023-12-16 03:32:35.848073,2600.84,545,purchase,New York,0
75011,2024-02-18 13:36:35.914487,2029.12,188,purchase,Chicago,0
79759,2024-05-09 05:06:35.937512,3116.28,407,refund,Los Angeles,1
3257,2024-08-08 08:09:35.486351,1609.41,278,purchase,Phoenix,0
42056,2024-09-11 00:35:35.699663,1347.09,437,refund,Houston,0
93471,2024-08-01 20:05:35.999573,1721.52,121,purchase,San Jose,0
64845,2023-11-27 06:26:35.849757,4490.1,643,purchase,San Diego,0
22409,2024-07-09 07:42:35.568946,4316.4,191,purchase,San Diego,0
20964,2024-07-18 18:34:35.562369,1764.4,855,refund,Los Angeles,0
30802,2024-01-15 10:40:35.612381,3891.6,188,refund,New York,1
74195,2024-02-19 04:06:35.910476,1160.86,355,purchase,Chicago,1
72469,2024-09-23 15:18:35.901227,1788.0,780,purchase,Houston,0
78891,2024-10-03 20:22:35.933023,1272.03,635,purchase,San Diego,1
31084,2023-12-01 10:25:35.614763,4301.11,311,purchase,San Jose,0
1486,2024-10-14 11:35:35.470320,2798.36,816,purchase,Phoenix,0
80885,2024-02-19 01:37:35.942231,2518.46,270,refund,Houston,0
48723,2024-05-26 14:42:35.741697,31.36,410,refund,Philadelphia,0
98584,2024-05-21 20:05:36.021540,2132.12,68,purchase,New York,0
3276,2024-04-02 00:32:35.486439,4428.27,202,refund,Los Angeles,0
79232,2023-12-06 18:03:35.935196,2832.78,864,purchase,Dallas,0
95259,2024-08-16 16:39:36.007299,3404.37,584,purchase,Philadelphia,0
67763,2024-04-06 20:04:35.864399,541.08,971,purchase,Dallas,0
38740,2024-10-15 10:00:35.672914,2808.38,119,refund,Houston,1
75419,2023-11-14 17:21:35.916704,2232.5,521,purchase,San Jose,0
96754,2024-05-12 17:39:36.013681,2343.5,264,purchase,Chicago,0
15678,2024-06-27 01:30:35.539653,3907.5,273,purchase,Philadelphia,0
55971,2024-10-09 00:48:35.805477,1471.83,983,refund,Chicago,0
61007,2024-03-11 06:02:35.833377,1295.53,1,purchase,Los Angeles,1
88938,2024-09-20 02:37:35.972795,1174.11,611,refund,San Jose,0
50512,2024-01-09 02:21:35.752959,1274.99,591,refund,Dallas,0
64440,2024-03-08 20:05:35.848056,3695.51,506,purchase,Dallas,0
33526,2024-04-18 14:04:35.630619,1305.82,793,purchase,Dallas,0
73797,2024-05-07 06:32:35.908260,4224.73,160,purchase,Los Angeles,0
76025,2024-07-14 13:46:35.919304,2572.16,75,purchase,San Diego,0
42077,2023-11-18 15:22:35.699784,519.77,788,refund,Houston,0
39293,2024-05-11 05:28:35.684440,696.76,737,refund,Houston,0
78204,2024-07-01 20:34:35.929972,3606.32,743,refund,New York,0
93685,2024-02-24 10:48:36.000506,1181.04,196,purchase,San Diego,0
38465,2024-02-28 10:48:35.671071,2105.73,563,purchase,Philadelphia,1
41839,2024-09-06 08:47:35.698416,4293.51,574,purchase,New York,0
36614,2023-11-02 03:13:35.658900,4155.99,708,refund,Dallas,0
24261,2024-06-24 02:52:35.585035,1215.71,945,refund,Philadelphia,0
69007,2024-07-03 06:24:35.882084,754.45,43,refund,Dallas,0
50903,2024-10-05 16:20:35.755458,97.03,371,refund,San Diego,0
42058,2023-11-13 03:26:35.699674,993.34,69,purchase,Dallas,0
10929,2023-11-13 22:15:35.519646,2782.63,733,refund,Phoenix,0
30782,2024-09-23 06:47:35.612316,3242.11,92,refund,Dallas,0
9123,2024-01-26 17:02:35.511896,2131.55,455,purchase,San Antonio,0
49250,2023-10-23 12:28:35.745186,2849.89,463,refund,Phoenix,0
59759,2024-06-04 12:29:35.827433,2213.43,532,refund,San Jose,0
44029,2023-11-02 14:36:35.712198,2854.73,106,refund,Chicago,0
53836,2023-12-03 15:20:35.791045,4285.56,974,refund,Chicago,0
47856,2023-12-16 09:17:35.736398,2333.42,711,purchase,Philadelphia,0
26755,2024-07-03 10:38:35.596604,593.25,964,purchase,Los Angeles,0
75983,2024-08-25 05:24:35.919146,752.35,850,refund,San Jose,0
46875,2024-07-27 12:51:35.729860,1724.36,537,purchase,Chicago,0
15484,2024-05-17 01:32:35.538730,3554.84,349,purchase,Los Angeles,0
68292,2023-11-28 18:42:35.867844,2840.47,131,purchase,Chicago,0
23029,2024-04-27 15:25:35.572208,808.76,206,purchase,San Diego,0
10963,2023-11-06 18:08:35.519763,1646.34,653,purchase,Los Angeles,0
40771,2024-01-15 23:46:35.692456,951.27,544,purchase,Phoenix,0
9445,2024-06-19 02:19:35.513231,3852.02,506,refund,New York,0
8026,2024-09-17 07:55:35.507333,818.6,444,refund,Dallas,0
51964,2024-02-22 13:10:35.762657,2989.42,214,refund,Philadelphia,0
1862,2024-07-07 05:54:35.471933,4217.85,124,refund,Chicago,0
10706,2023-12-12 08:34:35.518701,2484.68,426,purchase,San Antonio,0
20227,2024-07-20 01:21:35.559753,3743.91,123,purchase,San Antonio,0
72170,2024-09-21 02:40:35.899626,3797.17,409,purchase,New York,0
94088,2024-08-02 13:52:36.002242,1291.89,620,purchase,San Diego,0
60581,2024-09-20 02:17:35.830726,971.29,735,refund,San Antonio,0
94559,2023-12-30 21:23:36.004340,4642.43,538,refund,Los Angeles,0
34391,2024-07-06 14:56:35.636331,1601.02,182,refund,New York,0
58755,2023-11-24 02:52:35.823360,613.06,670,purchase,Chicago,0
89038,2024-08-29 21:29:35.973132,2465.18,798,purchase,New York,0
46478,2024-03-18 11:56:35.727300,3470.01,848,refund,San Diego,0
88714,2024-10-18 12:12:35.971932,4398.21,564,refund,Philadelphia,0
73082,2023-12-29 16:50:35.904698,1369.13,862,refund,San Diego,0
25254,2024-07-10 02:39:35.589366,667.71,978,refund,San Jose,0
62328,2024-08-04 07:46:35.839604,2309.01,899,refund,Los Angeles,0
41112,2024-10-06 13:13:35.694382,4615.34,758,purchase,Houston,0
94122,2024-07-18 04:19:36.002439,3604.34,969,refund,San Jose,0
38336,2024-04-03 11:28:35.670207,413.19,674,purchase,San Antonio,0
65496,2024-01-14 14:29:35.852736,3067.22,870,refund,Dallas,1
16179,2024-10-09 04:03:35.541676,3819.0,769,refund,Phoenix,1
60139,2024-05-23 18:38:35.828742,4047.84,36,purchase,New York,0
24010,2024-08-15 08:54:35.584141,2948.78,204,purchase,San Diego,1
33384,2024-04-07 04:23:35.629681,3481.03,972,refund,New York,0
78245,2024-03-07 09:25:35.930152,425.34,448,refund,Phoenix,0
49290,2024-07-25 22:14:35.745461,2603.34,944,purchase,Philadelphia,0
37987,2023-10-28 23:35:35.667863,2398.68,824,purchase,San Antonio,0
50314,2024-04-16 19:52:35.751878,851.37,403,refund,Los Angeles,0
64806,2024-02-01 20:51:35.849518,2210.3,430,refund,Dallas,0
63716,2024-04-30 14:11:35.845305,1724.73,192,purchase,San Diego,0
99182,2023-10-29 16:33:36.024076,4111.04,124,refund,San Diego,0
68813,2024-05-07 08:12:35.871209,1743.78,168,purchase,Dallas,0
56641,2024-05-18 00:50:35.809847,199.72,949,refund,Los Angeles,0
8392,2024-04-18 16:38:35.508894,3578.45,138,refund,San Antonio,0
65589,2024-06-16 22:08:35.853158,4098.9,33,refund,San Antonio,0
2131,2023-10-28 03:59:35.472894,289.28,600,purchase,Chicago,0
96544,2024-04-21 12:42:36.012724,2429.16,410,refund,Phoenix,0
64355,2024-02-12 20:52:35.847766,2300.06,711,purchase,Dallas,0
3698,2024-10-12 23:27:35.488388,1938.64,401,refund,San Jose,0
20913,2024-04-09 23:52:35.562170,4818.75,227,refund,San Diego,0
43552,2024-07-25 10:46:35.709092,61.48,893,purchase,New York,0
1606,2024-04-04 05:21:35.470757,4763.85,52,refund,Los Angeles,0
31659,2024-07-10 10:25:35.618779,2664.08,240,purchase,Dallas,0
14948,2024-05-03 06:44:35.536122,4720.97,520,purchase,New York,0
29429,2024-07-01 20:06:35.607206,4529.75,87,refund,San Antonio,0
30944,2024-10-01 15:52:35.613834,2290.33,70,purchase,San Jose,0
63951,2024-03-06 12:09:35.846344,242.09,283,purchase,San Jose,0
84792,2023-12-07 08:10:35.956778,2979.26,937,refund,Phoenix,0
64804,2024-01-19 18:41:35.849507,2743.63,252,refund,San Jose,1
81984,2024-04-06 05:14:35.946234,4435.44,546,refund,San Antonio,0
91118,2024-03-03 06:52:35.989643,1186.08,448,purchase,Chicago,0
36714,2024-02-11 23:19:35.659465,1452.64,404,refund,Phoenix,0
94034,2023-11-04 00:55:36.002000,2435.84,569,purchase,Dallas,0
63570,2023-11-08 22:27:35.844567,4012.6,246,refund,San Diego,0
39025,2023-12-13 23:32:35.683055,438.49,691,refund,Phoenix,0
52094,2024-02-07 21:43:35.763515,4785.01,593,refund,Dallas,0
19022,2024-04-06 00:06:35.554253,719.07,628,refund,Chicago,0
32572,2024-07-18 04:03:35.624507,4357.85,570,purchase,San Jose,1
44805,2024-02-21 10:38:35.716922,3777.51,201,refund,Houston,0
95051,2024-09-21 02:05:36.006471,4507.47,180,purchase,Dallas,0
76983,2024-07-03 17:54:35.923493,2785.57,708,refund,Chicago,0
44344,2024-09-15 11:39:35.713919,273.33,85,refund,Houston,0
96746,2024-06-12 23:38:36.013559,2942.13,342,refund,New York,0
4277,2024-01-06 14:10:35.491016,4451.55,504,purchase,Phoenix,0
93853,2023-11-14 22:44:36.001226,3232.77,835,refund,Dallas,0
44608,2024-08-02 21:43:35.715652,274.23,149,refund,San Antonio,0
103,2024-10-16 00:00:35.463414,4975.64,37,refund,Houston,0
67692,2024-04-01 11:10:35.863894,4779.14,497,refund,Philadelphia,0
36704,2024-08-19 13:05:35.659413,4663.73,166,purchase,Houston,0
85455,2024-09-10 22:57:35.959291,4141.62,9,purchase,Philadelphia,1
77494,2024-03-16 20:53:35.926202,951.1,210,refund,San Antonio,0
87509,2024-08-28 00:15:35.966832,3331.02,369,refund,Dallas,0
27167,2024-01-13 16:58:35.598172,1209.99,544,refund,Philadelphia,0
52978,2024-01-12 23:23:35.770596,2365.3,565,refund,Philadelphia,0
37715,2024-07-22 22:24:35.666048,3339.36,673,purchase,San Diego,1
58114,2023-12-23 05:29:35.820803,274.79,553,refund,Philadelphia,0
95587,2024-06-08 07:55:36.008695,4505.16,546,refund,San Antonio,0
31654,2024-06-25 12:59:35.618746,3479.05,837,refund,San Diego,0
63567,2024-05-27 12:29:35.844557,2266.65,160,refund,Dallas,0
11882,2024-07-19 00:52:35.523530,4950.87,864,refund,New York,0
47862,2023-11-28 14:33:35.736437,1739.55,135,purchase,Dallas,0
91753,2024-09-21 23:18:35.991868,3927.12,609,purchase,Philadelphia,0
70381,2024-01-22 18:00:35.889803,330.94,999,purchase,New York,0
46125,2024-04-13 08:17:35.725090,2300.9,975,refund,San Diego,0
89948,2024-04-19 00:39:35.985339,3244.88,955,purchase,New York,1
89762,2024-06-05 19:59:35.984661,1543.08,541,purchase,San Antonio,0
84077,2024-07-30 08:33:35.954176,1030.02,388,purchase,San Jose,0
25449,2023-12-03 10:39:35.590246,3357.41,238,purchase,San Antonio,0
19038,2024-04-04 21:33:35.554358,3251.87,832,purchase,New York,0
84733,2024-08-22 00:28:35.956556,957.81,286,refund,Houston,0
10144,2023-12-26 10:53:35.516346,4280.67,12,refund,San Jose,0
99844,2023-12-22 05:21:36.026983,3110.86,671,purchase,Philadelphia,0
22359,2023-12-16 03:06:35.568613,1209.54,43,refund,Phoenix,0
94616,2024-01-06 11:17:36.004603,329.28,955,purchase,Phoenix,0
36882,2024-10-11 05:10:35.660454,2117.41,63,purchase,Dallas,0
49169,2024-09-09 07:59:35.744642,2462.58,341,refund,Houston,1
66160,2024-08-05 02:37:35.856062,1698.81,76,refund,Dallas,1
44022,2024-04-19 19:12:35.712153,2854.41,157,refund,Philadelphia,0
39753,2024-05-22 10:06:35.686875,4229.03,282,refund,San Antonio,0
48461,2024-01-07 18:40:35.739914,3613.89,444,purchase,Phoenix,0
97922,2024-08-06 07:40:36.018770,2015.35,289,refund,San Diego,0
18067,2024-05-18 10:18:35.550063,3451.9,563,purchase,New York,0
71332,2024-06-06 23:02:35.895030,1901.7,952,refund,Phoenix,0
12748,2024-03-08 19:54:35.527190,2585.38,679,refund,Phoenix,0
68653,2024-04-28 10:39:35.870160,1000.31,433,purchase,San Jose,0
18161,2024-10-01 01:04:35.550430,3755.08,377,refund,San Antonio,0
45119,2023-10-23 03:01:35.718905,999.09,251,purchase,Philadelphia,0
60001,2024-03-21 22:59:35.828244,4388.93,705,purchase,San Jose,0
86594,2023-11-04 00:19:35.963473,501.15,154,purchase,Dallas,0
63649,2024-09-30 21:44:35.845001,2467.57,954,refund,Philadelphia,0
17007,2024-05-20 23:02:35.545638,4946.33,397,refund,Chicago,0
55849,2023-12-27 20:42:35.804694,4894.62,898,refund,Chicago,0
61090,2024-03-28 00:30:35.833928,3115.27,18,refund,San Diego,0
14819,2023-11-09 00:15:35.535541,3484.04,250,purchase,Los Angeles,0
46332,2024-08-20 09:54:35.726478,3958.22,633,refund,Dallas,0
13976,2024-03-25 21:20:35.532110,4038.32,93,refund,San Antonio,0
58255,2024-04-25 07:08:35.821681,4145.6,899,refund,Phoenix,0
91886,2024-09-27 22:45:35.992527,3583.8,901,refund,San Jose,0
67641,2024-08-16 15:37:35.863552,4158.0,645,refund,San Jose,0
28093,2023-11-24 23:28:35.601908,705.23,932,purchase,Chicago,1
60252,2024-05-31 05:11:35.829128,647.05,61,refund,San Antonio,0
58238,2023-12-30 20:00:35.821624,2375.65,569,refund,Los Angeles,0
8548,2024-03-16 20:35:35.509489,3467.05,314,purchase,San Diego,0
72162,2024-08-25 05:47:35.899582,2429.02,819,purchase,San Antonio,0
68050,2024-09-01 04:46:35.866363,3390.95,544,purchase,Dallas,0
69477,2023-10-28 04:54:35.884893,3495.1,801,purchase,Chicago,0
23838,2024-07-08 16:04:35.583304,4126.45,968,refund,San Diego,0
25029,2023-11-02 08:36:35.588391,3183.61,23,refund,Houston,0
19093,2024-03-15 04:16:35.554727,3166.73,540,purchase,Philadelphia,0
24193,2024-06-19 00:38:35.584781,4631.72,584,purchase,Dallas,0
63436,2024-01-29 05:19:35.844109,4907.1,25,purchase,Phoenix,0
82946,2024-09-29 03:06:35.949742,4105.08,630,purchase,Houston,0
88764,2023-11-23 09:40:35.972119,3668.21,925,purchase,Los Angeles,0
78815,2024-04-18 19:22:35.932711,1978.86,153,purchase,Phoenix,0
62254,2024-05-08 05:44:35.839354,586.53,461,refund,Dallas,0
94595,2024-03-27 23:50:36.004489,4787.55,950,refund,Phoenix,0
92242,2024-01-30 07:19:35.994285,357.73,91,purchase,Houston,0
88132,2024-05-23 02:54:35.969348,395.25,368,refund,New York,0
82151,2024-07-17 02:19:35.946817,1496.92,956,purchase,Houston,0
60949,2024-06-21 22:29:35.833028,1678.22,792,purchase,San Jose,0
29826,2024-10-01 14:07:35.608776,2333.53,542,refund,San Diego,0
65830,2024-05-27 13:16:35.854468,4023.63,7,purchase,Phoenix,0
61476,2024-01-27 07:53:35.836358,540.56,255,purchase,Dallas,0
76931,2024-07-17 12:21:35.923277,2488.65,319,purchase,Phoenix,0
14627,2024-08-23 08:34:35.534784,2597.85,555,refund,New York,0
20951,2024-05-28 17:25:35.562314,1505.14,849,refund,San Diego,0
53850,2024-10-16 13:16:35.791133,129.05,474,refund,Los Angeles,0
17234,2024-01-15 07:21:35.546784,754.93,561,purchase,Phoenix,1
25339,2024-04-17 04:30:35.589770,1164.76,868,purchase,Chicago,0
10073,2024-04-18 11:48:35.516041,1839.16,690,refund,San Antonio,0
39001,2023-11-19 20:24:35.682931,3168.53,496,purchase,San Diego,0
54712,2023-12-14 20:36:35.796791,3530.74,875,purchase,San Diego,0
56246,2023-10-21 18:10:35.807230,3443.43,930,refund,Phoenix,1
28384,2024-05-07 12:07:35.603035,190.53,719,refund,Los Angeles,0
46819,2024-01-04 06:19:35.729492,561.83,710,refund,Chicago,0
78762,2024-09-27 13:29:35.932516,1018.27,268,refund,San Diego,0
48283,2024-05-02 07:17:35.738852,2638.55,196,refund,Philadelphia,0
25881,2024-07-08 23:49:35.592622,2014.23,387,refund,San Diego,0
29704,2024-04-07 08:56:35.608315,1285.95,583,purchase,Dallas,1
46043,2023-12-31 15:10:35.724544,1556.47,875,refund,New York,1
49028,2024-06-13 03:13:35.743744,3530.58,450,refund,Houston,0
8385,2024-10-03 04:58:35.508871,4425.47,725,purchase,New York,0
26622,2024-07-29 18:35:35.595959,3553.34,11,refund,Phoenix,0
55645,2024-09-11 20:03:35.803397,3818.07,650,purchase,Chicago,0
54026,2024-10-17 20:44:35.792286,3753.86,43,purchase,Philadelphia,0
83699,2024-10-20 11:07:35.952792,87.05,861,purchase,Phoenix,0
1447,2024-05-31 18:18:35.470174,4865.03,136,refund,Chicago,0
31349,2024-08-14 19:35:35.616736,2130.67,535,purchase,Los Angeles,0
50177,2024-01-22 13:31:35.751040,784.79,370,purchase,Phoenix,0
20418,2024-03-27 09:29:35.560399,1406.01,723,refund,Los Angeles,0
72088,2023-11-20 04:14:35.899152,4101.4,497,purchase,Houston,0
37228,2023-11-21 12:16:35.662713,966.09,5,purchase,Dallas,0
61763,2024-05-03 01:10:35.837710,4487.63,453,refund,Chicago,0
11549,2024-08-03 10:37:35.522130,4264.13,609,refund,Phoenix,0
42612,2023-12-18 00:38:35.703144,1677.8,603,purchase,Phoenix,0
22513,2024-08-06 18:11:35.569631,3533.81,910,purchase,San Antonio,0
70687,2024-06-24 19:36:35.891403,2302.34,572,refund,Houston,0
85015,2024-02-29 18:30:35.957612,3716.3,386,refund,Phoenix,0
26435,2024-05-07 12:16:35.595220,3515.34,613,purchase,Phoenix,0
57632,2024-04-26 23:10:35.816291,608.86,306,purchase,Houston,0
31862,2024-09-29 00:48:35.620139,1068.28,883,purchase,Philadelphia,1
49806,2024-09-28 11:49:35.748916,2213.32,333,purchase,San Jose,0
30302,2024-02-18 08:05:35.610540,1047.12,879,refund,Houston,0
94806,2024-04-05 11:04:36.005386,4511.86,554,refund,San Antonio,0
66272,2024-04-16 08:40:35.856620,2089.55,811,refund,San Diego,0
89208,2024-03-14 12:41:35.982043,1362.91,618,refund,New York,1
29351,2024-09-29 02:15:35.606880,2927.38,989,purchase,New York,0
15632,2024-07-14 22:40:35.539360,1235.01,409,refund,Dallas,0
705,2024-07-05 15:52:35.466171,2985.2,786,refund,Philadelphia,0
23841,2024-06-12 04:52:35.583323,4924.56,879,purchase,San Diego,0
49316,2023-10-30 19:56:35.745644,318.71,697,refund,San Diego,0
9771,2024-07-10 19:10:35.514682,3695.15,812,purchase,San Jose,0
26705,2024-03-06 04:42:35.596417,1091.75,452,refund,Dallas,0
62562,2024-03-31 03:32:35.840423,4470.41,523,purchase,San Antonio,0
50611,2024-04-16 20:50:35.753510,3338.99,412,purchase,Houston,0
91042,2024-09-24 03:56:35.989351,4779.64,956,refund,Phoenix,1
88535,2024-10-19 17:06:35.971235,1586.93,764,purchase,Dallas,0
1386,2024-01-03 16:05:35.469875,3137.49,244,purchase,San Jose,1
13369,2024-08-01 10:27:35.529681,4729.78,878,purchase,Houston,1
5388,2024-03-17 04:28:35.495787,4399.69,773,purchase,Los Angeles,0
11861,2023-12-02 16:35:35.523422,1022.73,29,refund,San Antonio,1
31401,2024-02-01 09:35:35.617085,3994.87,458,refund,Phoenix,0
10876,2024-02-28 09:36:35.519416,3708.9,104,purchase,Los Angeles,0
29923,2024-04-17 12:23:35.609174,484.6,617,purchase,Houston,0
56966,2024-02-04 00:52:35.811937,748.03,522,refund,Houston,0
31303,2023-12-07 22:32:35.616428,3596.45,589,refund,San Diego,0
77621,2024-01-24 06:59:35.926752,4321.7,828,refund,Philadelphia,0
33736,2024-04-14 07:13:35.632012,1367.84,815,refund,Houston,0
20812,2024-10-07 20:47:35.561824,2717.84,64,refund,Chicago,0
27799,2024-08-31 04:38:35.600724,4426.94,681,refund,Houston,0
69894,2024-09-15 03:10:35.887249,4863.26,719,refund,Dallas,0
53032,2024-07-10 18:22:35.785732,3209.63,311,refund,Houston,0
14476,2023-12-20 19:08:35.534122,4943.77,133,purchase,Dallas,0
7513,2023-11-30 13:26:35.505216,424.72,255,refund,San Diego,0
74576,2024-01-25 16:13:35.912519,4126.21,144,refund,Los Angeles,0
46893,2024-09-25 17:06:35.729983,4849.07,954,purchase,Los Angeles,0
2887,2024-07-24 11:41:35.484668,4759.4,688,purchase,Dallas,0
9513,2024-02-21 21:01:35.513602,4373.83,901,refund,San Antonio,0
86712,2024-08-11 14:34:35.963941,4074.92,730,refund,San Diego,0
18901,2024-03-11 22:05:35.553542,512.5,511,purchase,Phoenix,0
15132,2023-11-13 19:05:35.536884,1882.91,670,refund,Philadelphia,0
93152,2024-08-21 20:33:35.998300,3491.85,12,refund,San Diego,0
95869,2024-05-29 15:40:36.009912,425.29,749,purchase,Houston,0
94923,2024-09-01 18:06:36.005909,3265.7,764,purchase,Los Angeles,0
58484,2024-09-15 02:08:35.822450,3086.24,921,refund,San Jose,0
82284,2024-02-05 22:25:35.947278,4609.45,405,purchase,New York,0
36719,2024-07-12 17:06:35.659491,2263.26,35,purchase,New York,0
40745,2024-07-12 08:17:35.692320,2725.86,323,purchase,Los Angeles,0
23621,2024-04-20 17:18:35.582358,2339.69,984,purchase,San Diego,0
9586,2024-04-10 02:12:35.513951,1958.24,502,purchase,San Antonio,0
14900,2024-10-18 20:55:35.535910,4298.69,427,refund,Los Angeles,0
11259,2024-10-07 12:46:35.520907,412.4,475,purchase,San Jose,0
39837,2024-02-29 09:39:35.687345,4949.32,732,purchase,San Jose,1
22099,2024-05-29 22:37:35.567146,3403.83,23,refund,Los Angeles,0
17119,2023-10-30 01:13:35.546209,214.7,468,purchase,New York,0
30179,2024-01-31 04:59:35.610116,260.65,318,refund,San Diego,0
9646,2024-06-13 08:47:35.514217,4306.25,884,purchase,Chicago,0
48422,2024-01-25 14:12:35.739678,1825.16,867,refund,Los Angeles,0
92173,2024-04-30 05:03:35.993972,3044.81,639,refund,San Antonio,1
97552,2023-12-06 12:15:36.017088,1251.62,574,refund,Chicago,0
63654,2023-11-30 09:17:35.845028,4933.17,858,purchase,Phoenix,0
69262,2023-11-28 11:34:35.883664,3970.46,615,purchase,Los Angeles,1
70027,2024-09-28 14:43:35.887941,2589.73,926,refund,Phoenix,0
98721,2024-03-11 12:58:36.022123,3055.14,741,purchase,Chicago,0
82276,2024-01-14 05:17:35.947251,207.07,85,purchase,Houston,1
30691,2024-02-03 11:37:35.611993,4517.9,845,purchase,Chicago,0
19897,2024-06-23 02:31:35.558474,1358.99,445,purchase,Philadelphia,0
48481,2024-06-24 03:10:35.740035,3665.4,523,refund,Houston,0
32356,2024-05-26 15:32:35.623286,3262.68,63,purchase,San Jose,0
4304,2023-10-25 07:05:35.491131,1502.61,639,refund,San Antonio,1
98372,2024-06-11 00:12:36.020668,4197.1,819,purchase,San Jose,0
81568,2024-01-04 19:11:35.944783,4688.64,167,purchase,San Diego,0
32749,2024-02-27 18:59:35.625575,4257.71,591,refund,San Diego,0
80959,2024-10-11 11:26:35.942531,4523.04,720,refund,Dallas,0
20300,2024-02-24 07:06:35.559995,2454.23,25,purchase,Phoenix,0
33717,2024-07-03 01:43:35.631887,2682.84,98,refund,New York,0
29580,2024-01-09 14:10:35.607886,4869.81,983,refund,Phoenix,0
34523,2024-03-22 04:48:35.637204,4243.27,676,refund,New York,0
61793,2024-02-20 20:02:35.837809,4126.52,513,purchase,Philadelphia,0
28825,2024-04-28 00:14:35.604801,4027.15,555,purchase,San Jose,1
87395,2024-03-11 01:50:35.966415,1516.41,985,refund,Chicago,0
23315,2024-08-29 01:42:35.573203,1160.92,479,refund,Philadelphia,0
59721,2024-06-20 06:09:35.827246,2469.81,893,purchase,Phoenix,0
84003,2024-04-22 07:40:35.953928,147.07,868,refund,Los Angeles,0
87585,2024-05-08 11:29:35.967127,561.95,350,refund,Los Angeles,0
37766,2024-05-30 14:56:35.666390,917.77,350,refund,Chicago,0
71981,2023-11-26 10:51:35.898583,4822.49,316,refund,Houston,0
99566,2024-08-27 02:05:36.025813,1756.04,98,purchase,Philadelphia,0
64799,2024-07-09 11:39:35.849478,157.03,692,refund,Houston,0
80758,2024-07-26 22:20:35.941793,709.42,155,purchase,Houston,0
